Symbol;Date;Open;High;Low;Close
USDBWP:CUR;10/05/2022;12.2549;12.2549;12.1507;12.1951
USDBWP:CUR;09/05/2022;12.21;12.2699;12.0482;12.2549
USDBWP:CUR;08/05/2022;12.1212;12.1212;12.1212;12.1212
USDBWP:CUR;06/05/2022;12.0919;12.2249;12.0048;12.1212
USDBWP:CUR;05/05/2022;11.9617;12.1803;11.8343;12.0919
USDBWP:CUR;04/05/2022;12.0773;12.1065;12.0048;12.0919
USDBWP:CUR;03/05/2022;12.1212;12.1803;12.0337;12.0773
USDBWP:CUR;02/05/2022;12.0482;12.1212;12.0192;12.1212
USDBWP:CUR;01/05/2022;12.0482;12.0482;12.0482;12.0482
USDBWP:CUR;29/04/2022;12.1212;12.1212;12.0192;12.0482
USDBWP:CUR;28/04/2022;12.0773;12.21;12.0337;12.1212
USDBWP:CUR;27/04/2022;12.0192;12.1065;11.9474;12.0773
USDBWP:CUR;26/04/2022;11.9048;12.0627;11.9048;12.0192
USDBWP:CUR;25/04/2022;11.8483;12.0048;11.8483;11.9904
USDBWP:CUR;24/04/2022;11.8624;11.8624;11.8624;11.8624
USDBWP:CUR;22/04/2022;11.7647;11.9332;11.7509;11.8624
USDBWP:CUR;21/04/2022;11.7096;11.8203;11.6414;11.7647
USDBWP:CUR;20/04/2022;11.655;11.7233;11.6279;11.7096
USDBWP:CUR;19/04/2022;11.5473;11.6686;11.5207;11.6414
USDBWP:CUR;18/04/2022;11.5075;11.5207;11.4416;11.4416
USDBWP:CUR;17/04/2022;11.5207;11.5207;11.5207;11.5207
USDBWP:CUR;15/04/2022;11.5473;11.5473;11.5207;11.5207
USDBWP:CUR;14/04/2022;11.4943;11.5875;11.4811;11.534
USDBWP:CUR;13/04/2022;11.4416;11.5207;11.4155;11.4943
USDBWP:CUR;12/04/2022;11.4811;11.5207;11.4155;11.4286
USDBWP:CUR;11/04/2022;11.5207;11.534;11.4416;11.4679
USDBWP:CUR;10/04/2022;11.4943;11.4943;11.4943;11.4943
USDBWP:CUR;08/04/2022;11.534;11.5741;11.4943;11.4943
USDBWP:CUR;07/04/2022;11.4943;11.5607;11.4286;11.5473
USDBWP:CUR;06/04/2022;11.4943;11.5207;11.4155;11.5075
USDBWP:CUR;05/04/2022;11.4416;11.4811;11.4025;11.4679
USDBWP:CUR;04/04/2022;11.4155;11.4811;11.4155;11.4286
USDBWP:CUR;03/04/2022;11.4811;11.4811;11.4811;11.4811
USDBWP:CUR;01/04/2022;11.3636;11.4943;11.3636;11.4811
USDBWP:CUR;31/03/2022;11.3895;11.4548;11.2994;11.4286
USDBWP:CUR;30/03/2022;11.3895;11.4025;11.325;11.3895
USDBWP:CUR;29/03/2022;11.4811;11.5075;11.3766;11.3895
USDBWP:CUR;28/03/2022;11.4416;11.5075;11.4025;11.5075
USDBWP:CUR;27/03/2022;11.3895;11.3895;11.3895;11.3895
USDBWP:CUR;25/03/2022;11.3766;11.4943;11.3636;11.3895
USDBWP:CUR;24/03/2022;11.4943;11.5473;11.2994;11.3636
USDBWP:CUR;23/03/2022;11.5207;11.5207;11.4548;11.4943
USDBWP:CUR;22/03/2022;11.5473;11.5875;11.4679;11.5075
USDBWP:CUR;21/03/2022;11.4811;11.5607;11.4811;11.5075
USDBWP:CUR;20/03/2022;11.4811;11.4811;11.4811;11.4811
USDBWP:CUR;18/03/2022;11.5075;11.5875;11.4811;11.4811
USDBWP:CUR;17/03/2022;11.534;11.5607;11.4943;11.534
USDBWP:CUR;16/03/2022;11.5875;11.6144;11.534;11.5741
USDBWP:CUR;15/03/2022;11.6009;11.6414;11.5607;11.5741
USDBWP:CUR;14/03/2022;11.5741;11.6279;11.5207;11.5607
USDBWP:CUR;13/03/2022;11.5875;11.5875;11.5875;11.5875
USDBWP:CUR;11/03/2022;11.5741;11.6144;11.5075;11.5875
USDBWP:CUR;10/03/2022;11.5473;11.6009;11.5075;11.5741
USDBWP:CUR;09/03/2022;11.655;11.6959;11.5607;11.5607
USDBWP:CUR;08/03/2022;11.6279;11.7096;11.6144;11.655
USDBWP:CUR;07/03/2022;11.6279;11.7371;11.6144;11.6414
USDBWP:CUR;06/03/2022;11.655;11.655;11.655;11.655
USDBWP:CUR;04/03/2022;11.6144;11.7096;11.5741;11.655
USDBWP:CUR;03/03/2022;11.6144;11.6414;11.534;11.5607
USDBWP:CUR;02/03/2022;11.6822;11.7096;11.6144;11.6686
USDBWP:CUR;01/03/2022;11.5875;11.655;11.5473;11.6144
