Symbol;Date;Open;High;Low;Close
USDCUC:CUR;09/05/2022;24;24;24;24
USDCUC:CUR;06/05/2022;24;24;24;24
USDCUC:CUR;05/05/2022;24;24;24;24
USDCUC:CUR;04/05/2022;24;24;24;24
USDCUC:CUR;03/05/2022;24;24;24;24
USDCUC:CUR;02/05/2022;24;24;24;24
USDCUC:CUR;29/04/2022;24;24;24;24
USDCUC:CUR;28/04/2022;24;24;24;24
USDCUC:CUR;27/04/2022;24;24;24;24
USDCUC:CUR;26/04/2022;24;24;24;24
USDCUC:CUR;25/04/2022;24;24;24;24
USDCUC:CUR;22/04/2022;24;24;24;24
USDCUC:CUR;21/04/2022;24;24;24;24
USDCUC:CUR;20/04/2022;24;24;24;24
USDCUC:CUR;19/04/2022;24;24;24;24
USDCUC:CUR;18/04/2022;24;24;24;24
USDCUC:CUR;15/04/2022;24;24;24;24
USDCUC:CUR;14/04/2022;24;24;24;24
USDCUC:CUR;13/04/2022;24;24;24;24
USDCUC:CUR;12/04/2022;24;24;24;24
USDCUC:CUR;11/04/2022;24;24;24;24
USDCUC:CUR;08/04/2022;24;24;24;24
USDCUC:CUR;07/04/2022;24;24;24;24
USDCUC:CUR;06/04/2022;24;24;24;24
USDCUC:CUR;05/04/2022;24;24;24;24
USDCUC:CUR;04/04/2022;24;24;24;24
USDCUC:CUR;01/04/2022;24;24;24;24
USDCUC:CUR;31/03/2022;24;24;24;24
USDCUC:CUR;30/03/2022;24;24;24;24
USDCUC:CUR;29/03/2022;24;24;24;24
USDCUC:CUR;28/03/2022;24;24;24;24
USDCUC:CUR;25/03/2022;24;24;24;24
USDCUC:CUR;24/03/2022;24;24;24;24
USDCUC:CUR;23/03/2022;24;24;24;24
USDCUC:CUR;22/03/2022;24;24;24;24
USDCUC:CUR;21/03/2022;24;24;24;24
USDCUC:CUR;18/03/2022;24;24;24;24
USDCUC:CUR;17/03/2022;24;24;24;24
USDCUC:CUR;16/03/2022;24;24;24;24
USDCUC:CUR;15/03/2022;24;24;24;24
USDCUC:CUR;14/03/2022;24;24;24;24
USDCUC:CUR;11/03/2022;24;24;24;24
USDCUC:CUR;10/03/2022;24;24;24;24
USDCUC:CUR;09/03/2022;24;24;24;24
USDCUC:CUR;08/03/2022;24;24;24;24
USDCUC:CUR;07/03/2022;24;24;24;24
USDCUC:CUR;04/03/2022;24;24;24;24
USDCUC:CUR;03/03/2022;24;24;24;24
USDCUC:CUR;02/03/2022;24;24;24;24
USDCUC:CUR;01/03/2022;24;24;24;24
USDCUC:CUR;28/02/2022;24;24;24;24
USDCUC:CUR;25/02/2022;24;24;24;24
USDCUC:CUR;24/02/2022;24;24;24;24
USDCUC:CUR;23/02/2022;24;24;24;24
USDCUC:CUR;22/02/2022;24;24;24;24
USDCUC:CUR;21/02/2022;24;24;24;24
USDCUC:CUR;18/02/2022;24;24;24;24
USDCUC:CUR;17/02/2022;24;24;24;24
USDCUC:CUR;16/02/2022;24;24;24;24
USDCUC:CUR;15/02/2022;24;24;24;24
USDCUC:CUR;14/02/2022;24;24;24;24
USDCUC:CUR;11/02/2022;24;24;24;24
USDCUC:CUR;10/02/2022;24;24;24;24
USDCUC:CUR;09/02/2022;24;24;24;24
USDCUC:CUR;08/02/2022;24;24;24;24
USDCUC:CUR;07/02/2022;24;24;24;24
USDCUC:CUR;04/02/2022;24;24;24;24
USDCUC:CUR;03/02/2022;24;24;24;24
USDCUC:CUR;02/02/2022;24;24;24;24
USDCUC:CUR;01/02/2022;24;24;24;24
USDCUC:CUR;31/01/2022;24;24;24;24
USDCUC:CUR;28/01/2022;24;24;24;24
USDCUC:CUR;27/01/2022;24;24;24;24
USDCUC:CUR;26/01/2022;24;24;24;24
USDCUC:CUR;25/01/2022;24;24;24;24
USDCUC:CUR;24/01/2022;24;24;24;24
USDCUC:CUR;21/01/2022;24;24;24;24
USDCUC:CUR;20/01/2022;24;24;24;24
USDCUC:CUR;19/01/2022;24;24;24;24
USDCUC:CUR;18/01/2022;24;24;24;24
USDCUC:CUR;17/01/2022;24;24;24;24
USDCUC:CUR;14/01/2022;24;24;24;24
USDCUC:CUR;13/01/2022;24;24;24;24
USDCUC:CUR;12/01/2022;24;24;24;24
USDCUC:CUR;11/01/2022;24;24;24;24
USDCUC:CUR;06/01/2022;24;24;24;24
USDCUC:CUR;05/01/2022;24;24;24;24
USDCUC:CUR;04/01/2022;24;24;24;24
USDCUC:CUR;03/01/2022;24;24;24;24
USDCUC:CUR;31/12/2021;24;24;24;24
USDCUC:CUR;30/12/2021;24;24;24;24
USDCUC:CUR;29/12/2021;24;24;24;24
USDCUC:CUR;28/12/2021;24;24;24;24
USDCUC:CUR;27/12/2021;24;24;24;24
USDCUC:CUR;24/12/2021;24;24;24;24
USDCUC:CUR;23/12/2021;24;24;24;24
USDCUC:CUR;22/12/2021;24;24;24;24
USDCUC:CUR;21/12/2021;24;24;24;24
USDCUC:CUR;20/12/2021;24;24;24;24
USDCUC:CUR;17/12/2021;24;24;24;24
USDCUC:CUR;16/12/2021;24;24;24;24
USDCUC:CUR;15/12/2021;24;24;24;24
USDCUC:CUR;14/12/2021;24;24;24;24
USDCUC:CUR;13/12/2021;24;24;24;24
USDCUC:CUR;10/12/2021;24;24;24;24
USDCUC:CUR;09/12/2021;24;24;24;24
USDCUC:CUR;08/12/2021;24;24;24;24
USDCUC:CUR;07/12/2021;24;24;24;24
USDCUC:CUR;06/12/2021;24;24;24;24
USDCUC:CUR;03/12/2021;24;24;24;24
USDCUC:CUR;02/12/2021;24;24;24;24
USDCUC:CUR;01/12/2021;24;24;24;24
USDCUC:CUR;30/11/2021;24;24;24;24
USDCUC:CUR;29/11/2021;24;24;24;24
USDCUC:CUR;26/11/2021;24;24;24;24
USDCUC:CUR;25/11/2021;24;24;24;24
USDCUC:CUR;24/11/2021;24;24;24;24
USDCUC:CUR;23/11/2021;24;24;24;24
USDCUC:CUR;22/11/2021;24;24;24;24
USDCUC:CUR;19/11/2021;24;24;24;24
USDCUC:CUR;18/11/2021;24;24;24;24
USDCUC:CUR;17/11/2021;24;24;24;24
USDCUC:CUR;16/11/2021;24;24;24;24
USDCUC:CUR;15/11/2021;24;24;24;24
USDCUC:CUR;12/11/2021;24;24;24;24
